Time,Heart Rate,Respiration Rate,Location
70476,77,14,"[96, -56]"
70477,65,13,"[55, 65]"
70478,67,13,"[-68, 82]"
70479,87,14,"[42, 54]"
70480,75,15,"[62, -33]"
70481,80,14,"[-13, -33]"
70482,71,14,"[84, -91]"
70483,75,13,"[76, 81]"
70484,70,16,"[-43, 92]"
70485,66,16,"[22, -33]"
70486,66,13,"[75, 61]"
70487,73,16,"[-88, 96]"
70488,87,14,"[-24, -67]"
70489,71,16,"[-68, -6]"
70490,70,16,"[-72, 18]"
70491,82,15,"[-17, -25]"
70492,86,16,"[-32, -92]"
70493,70,16,"[9, -72]"
70494,75,13,"[2, -67]"
70495,71,15,"[15, -66]"
70496,69,14,"[6, -57]"
70497,71,13,"[36, -85]"
70498,68,16,"[86, 0]"
70499,70,13,"[-38, -73]"
70500,87,16,"[4, 11]"
70501,74,13,"[30, 38]"
70502,71,14,"[-23, 1]"
70503,66,13,"[-95, -14]"
70504,65,16,"[22, 25]"
70505,68,14,"[-97, -77]"
70506,79,16,"[-22, 22]"
70507,84,15,"[31, 23]"
70508,72,15,"[49, -81]"
70509,72,13,"[85, -99]"
70510,67,14,"[7, 65]"
70511,77,13,"[-5, -94]"
70512,82,13,"[-82, -31]"
70513,68,15,"[31, -80]"
70514,71,13,"[-47, 54]"
70515,83,15,"[7, 69]"
70516,79,16,"[89, 83]"
70517,90,16,"[-32, 29]"
70518,66,16,"[67, -96]"
70519,75,16,"[65, -16]"
70520,84,13,"[23, 37]"
70521,87,14,"[-59, 16]"
70522,83,14,"[-4, 34]"
70523,79,13,"[-54, 1]"
70524,66,14,"[55, 87]"
70525,87,16,"[39, 42]"
70526,83,13,"[-51, 14]"
70527,73,14,"[26, 18]"
70528,66,13,"[24, 57]"
70529,76,15,"[-59, 1]"
70530,65,16,"[57, 64]"
70531,69,13,"[-49, 8]"
70532,80,14,"[48, 100]"
70533,90,13,"[-35, -26]"
70534,87,13,"[-56, -55]"
70535,82,14,"[-88, -34]"
70536,76,14,"[-90, -63]"
70537,77,16,"[2, -46]"
70538,86,15,"[-88, -30]"
70539,83,14,"[-36, -12]"
70540,82,13,"[92, -57]"
70541,76,14,"[-99, -12]"
70542,86,15,"[-51, 5]"
70543,66,16,"[-2, -82]"
70544,75,14,"[12, 48]"
70545,75,14,"[56, -61]"
70546,71,13,"[-33, 45]"
70547,67,14,"[71, 8]"
70548,88,14,"[-66, -60]"
70549,68,13,"[71, 93]"
70550,67,16,"[86, 90]"
70551,72,16,"[-9, 34]"
70552,81,14,"[-18, -65]"
70553,78,14,"[-58, 18]"
70554,66,15,"[51, 86]"
70555,68,16,"[-32, 11]"
70556,69,16,"[-6, 91]"
70557,80,15,"[-3, -30]"
70558,82,15,"[-31, -72]"
70559,73,15,"[17, 56]"
70560,84,14,"[64, 50]"
70561,79,16,"[-58, -24]"
70562,73,13,"[-69, -71]"
70563,75,16,"[94, -43]"
70564,72,14,"[-7, -4]"
70565,75,16,"[-28, -57]"
70566,77,15,"[-31, 63]"
70567,67,13,"[-77, 87]"
70568,67,13,"[-14, 6]"
70569,78,14,"[100, 87]"
70570,69,14,"[5, 68]"
70571,80,15,"[-91, -53]"
70572,68,13,"[-26, 49]"
70573,87,14,"[16, 52]"
70574,83,15,"[-8, -47]"
70575,90,16,"[-1, 24]"
70576,71,15,"[72, -96]"
70577,88,14,"[98, 35]"
70578,77,15,"[16, -92]"
70579,80,16,"[-97, 85]"
70580,71,14,"[49, 45]"
70581,72,16,"[60, 81]"
70582,90,13,"[-18, -4]"
70583,90,14,"[-55, 18]"
70584,72,14,"[65, 44]"
70585,87,14,"[70, -31]"
70586,75,16,"[-41, -17]"
70587,66,15,"[-12, -54]"
70588,66,13,"[-70, -97]"
70589,89,14,"[12, 53]"
70590,87,15,"[-61, -4]"
70591,74,15,"[84, -68]"
70592,87,14,"[16, -59]"
70593,74,13,"[-74, 13]"
70594,73,15,"[-48, 11]"
70595,68,13,"[-37, 90]"
70596,69,16,"[-84, -79]"
70597,74,14,"[58, 37]"
70598,88,16,"[92, -48]"
70599,83,13,"[16, 22]"
70600,82,16,"[90, -6]"
70601,68,14,"[-74, -36]"
70602,82,16,"[-100, 62]"
70603,85,14,"[56, -76]"
70604,78,14,"[-44, 72]"
70605,79,14,"[72, -70]"
70606,79,15,"[44, 97]"
70607,88,13,"[60, 68]"
70608,73,15,"[-47, 68]"
70609,65,15,"[11, 43]"
70610,88,15,"[87, -97]"
70611,84,13,"[-39, 36]"
70612,79,13,"[37, -55]"
70613,70,14,"[86, 88]"
70614,73,13,"[51, -20]"
70615,88,16,"[-81, 76]"
70616,76,13,"[68, 3]"
70617,71,15,"[-80, -45]"
70618,73,16,"[63, -98]"
70619,75,15,"[93, 44]"
70620,87,16,"[-48, 62]"
70621,70,16,"[-43, -7]"
70622,78,15,"[-87, 94]"
70623,70,14,"[3, -7]"
70624,90,13,"[50, 75]"
70625,73,15,"[-10, -60]"
70626,86,14,"[-56, -97]"
70627,67,15,"[-8, 67]"
70628,72,13,"[-34, 39]"
70629,69,13,"[2, -20]"
70630,90,16,"[93, -11]"
70631,75,16,"[-38, -29]"
70632,80,15,"[-36, 67]"
70633,82,15,"[53, -72]"
70634,81,16,"[95, -88]"
70635,67,15,"[39, -5]"
70636,76,13,"[21, 48]"
70637,81,14,"[87, 84]"
70638,70,15,"[79, -95]"
70639,79,14,"[33, 70]"
70640,68,16,"[45, 31]"
70641,78,15,"[26, -70]"
70642,78,14,"[63, 1]"
70643,69,14,"[-100, 63]"
70644,76,13,"[-41, 87]"
70645,85,16,"[-88, 94]"
70646,69,16,"[-51, 18]"
70647,90,16,"[49, 41]"
70648,68,15,"[34, 99]"
70649,90,13,"[-27, -3]"
70650,67,16,"[39, -57]"
70651,83,16,"[14, -53]"
70652,81,13,"[31, -70]"
70653,78,13,"[81, -34]"
70654,70,15,"[10, 12]"
70655,87,16,"[56, 44]"
70656,83,14,"[-42, 8]"
70657,72,16,"[-20, 80]"
70658,65,14,"[59, 66]"
70659,73,13,"[100, 95]"
70660,81,14,"[-91, -64]"
70661,86,16,"[7, 21]"
70662,77,15,"[-54, -67]"
70663,78,15,"[1, 78]"
70664,67,15,"[-24, 7]"
70665,70,16,"[-33, 14]"
70666,66,16,"[34, 86]"
70667,75,15,"[-4, -35]"
70668,66,16,"[-68, 27]"
70669,68,14,"[-94, 80]"
70670,84,14,"[64, 84]"
70671,81,16,"[-30, 22]"
70672,83,14,"[-53, -45]"
70673,90,15,"[-56, 3]"
70674,88,13,"[-86, 67]"
70675,80,16,"[-32, -24]"
70676,68,13,"[-57, -26]"
70677,84,15,"[38, -58]"
70678,82,13,"[-56, -2]"
70679,78,14,"[-67, 55]"
70680,80,15,"[-37, -50]"
70681,80,16,"[-5, 7]"
70682,77,13,"[65, 99]"
70683,74,15,"[79, 0]"
70684,67,15,"[34, 25]"
70685,72,13,"[19, -26]"
70686,84,14,"[-67, -63]"
70687,81,16,"[48, -60]"
70688,88,13,"[18, -38]"
70689,81,13,"[-56, 21]"
70690,90,13,"[-81, -95]"
70691,75,15,"[-86, -36]"
70692,66,13,"[6, 84]"
70693,84,13,"[-48, 25]"
70694,84,14,"[81, -83]"
70695,71,16,"[3, 74]"
70696,84,13,"[-75, -99]"
70697,79,13,"[-86, -14]"
70698,74,13,"[4, 1]"
70699,66,15,"[2, 19]"
70700,66,14,"[57, 9]"
70701,69,14,"[-43, 29]"
70702,77,16,"[61, 20]"
70703,81,16,"[39, -46]"
70704,84,14,"[-75, 4]"
70705,77,16,"[36, -94]"
70706,68,14,"[38, -3]"
70707,72,13,"[-78, 23]"
70708,79,14,"[-55, -62]"
70709,67,14,"[-78, -13]"
70710,77,14,"[-88, 37]"
70711,73,13,"[11, -6]"
70712,76,15,"[-47, 23]"
70713,66,13,"[-72, 49]"
70714,71,16,"[-25, 98]"
70715,70,13,"[9, 50]"
70716,89,14,"[73, 95]"
70717,88,14,"[43, 28]"
70718,80,13,"[18, 49]"
70719,86,13,"[3, -86]"
70720,87,14,"[94, -32]"
70721,70,13,"[52, 18]"
70722,72,14,"[-40, -85]"
70723,72,14,"[-25, 47]"
70724,84,13,"[-59, 76]"
70725,70,14,"[-33, 92]"
70726,67,14,"[80, 92]"
70727,89,13,"[45, -89]"
70728,90,13,"[23, 25]"
70729,68,14,"[-71, 30]"
70730,84,15,"[97, -33]"
70731,77,14,"[32, -75]"
70732,83,16,"[-77, 69]"
70733,81,14,"[74, -36]"
70734,68,16,"[-91, 50]"
70735,77,16,"[13, 71]"
70736,68,16,"[47, 62]"
70737,90,16,"[-65, -36]"
70738,90,13,"[45, -57]"
70739,65,15,"[-90, 37]"
70740,69,14,"[-49, -71]"
70741,67,16,"[82, 32]"
70742,90,13,"[-86, 1]"
70743,89,15,"[-76, 93]"
70744,66,16,"[60, -79]"
70745,89,16,"[94, 32]"
70746,65,14,"[-57, 90]"
70747,82,14,"[-54, -10]"
70748,82,13,"[34, -84]"
70749,81,16,"[21, -97]"
70750,70,13,"[-15, -12]"
70751,89,14,"[-17, 32]"
70752,67,14,"[62, -11]"
70753,71,14,"[64, -34]"
70754,74,14,"[11, -85]"
70755,74,14,"[-84, 39]"
70756,76,13,"[43, -99]"
70757,67,16,"[22, -86]"
70758,83,14,"[37, -29]"
70759,69,15,"[24, -14]"
70760,69,16,"[-94, -16]"
70761,78,15,"[63, -10]"
70762,90,16,"[-85, -60]"
70763,79,16,"[73, -53]"
70764,66,14,"[70, -59]"
70765,80,13,"[86, 12]"
70766,69,15,"[-35, 84]"
70767,89,14,"[49, 15]"
70768,69,15,"[12, 24]"
70769,80,15,"[13, -85]"
70770,66,16,"[-87, 49]"
70771,70,13,"[-88, 62]"
70772,68,14,"[79, 94]"
70773,79,14,"[-11, -55]"
70774,85,13,"[-78, 70]"
70775,83,15,"[-77, 16]"
70776,85,15,"[63, -58]"
70777,89,15,"[7, -83]"
70778,89,14,"[81, -26]"
70779,82,13,"[-83, -75]"
70780,90,16,"[23, -29]"
70781,77,15,"[75, 66]"
70782,83,13,"[-6, -35]"
70783,76,14,"[66, 90]"
70784,87,14,"[40, -24]"
70785,82,14,"[-49, 30]"
70786,79,13,"[95, -96]"
70787,74,16,"[72, -90]"
70788,83,13,"[6, 74]"
70789,85,14,"[17, 30]"
70790,71,15,"[26, -74]"
70791,90,16,"[78, -69]"
70792,79,16,"[85, 69]"
70793,73,16,"[-6, 48]"
70794,88,15,"[-12, 60]"
70795,85,14,"[89, -90]"
70796,86,16,"[-67, -87]"
70797,68,13,"[10, -27]"
70798,75,16,"[-8, 45]"
70799,68,15,"[47, 84]"
70800,75,15,"[-75, -67]"
70801,82,15,"[61, 63]"
70802,70,13,"[-93, 22]"
70803,79,16,"[81, -51]"
70804,74,16,"[-63, 81]"
70805,85,16,"[58, 50]"
70806,89,14,"[81, 0]"
70807,82,15,"[39, -79]"
70808,86,13,"[68, -23]"
70809,77,15,"[42, 98]"
70810,89,16,"[-44, -81]"
70811,80,16,"[-24, -12]"
70812,70,13,"[85, -10]"
70813,68,15,"[97, -4]"
70814,87,16,"[92, -34]"
70815,85,13,"[85, -12]"
70816,82,16,"[16, 9]"
70817,79,13,"[76, -86]"
70818,72,13,"[-14, 24]"
70819,85,16,"[47, -75]"
70820,84,13,"[-67, 23]"
70821,68,13,"[37, 90]"
70822,69,14,"[-65, -16]"
70823,77,14,"[-23, -36]"
70824,83,14,"[-75, 8]"
70825,67,13,"[10, 89]"
70826,73,13,"[-45, 67]"
70827,87,14,"[41, 59]"
70828,78,13,"[-71, -91]"
70829,69,16,"[12, 5]"
70830,83,16,"[-49, 80]"
70831,73,15,"[61, 91]"
70832,79,15,"[-40, -62]"
70833,89,13,"[2, -31]"
70834,83,16,"[11, 72]"
70835,74,15,"[71, 89]"
70836,87,16,"[100, 62]"
70837,74,14,"[-48, 32]"
70838,72,13,"[-37, 26]"
70839,75,13,"[-20, 58]"
70840,84,16,"[-13, 55]"
70841,78,16,"[-77, -4]"
70842,66,13,"[45, -65]"
70843,81,13,"[11, 16]"
70844,74,14,"[-72, 68]"
70845,82,15,"[-16, 71]"
70846,90,16,"[-61, -68]"
70847,74,15,"[100, 16]"
70848,78,14,"[68, 93]"
70849,71,14,"[-27, 100]"
70850,80,13,"[-90, 92]"
70851,76,14,"[-21, -45]"
70852,65,14,"[71, 22]"
70853,85,15,"[-27, -78]"
70854,72,14,"[38, -62]"
70855,68,16,"[-54, 24]"
70856,86,14,"[48, -72]"
70857,77,15,"[-50, -93]"
70858,78,16,"[76, -15]"
70859,65,13,"[72, -6]"
70860,72,13,"[66, -9]"
70861,89,13,"[53, -34]"
70862,73,16,"[77, 3]"
70863,78,16,"[-58, -38]"
70864,84,14,"[100, -55]"
70865,84,15,"[54, -81]"
70866,71,14,"[30, 98]"
70867,87,14,"[-9, -62]"
70868,85,13,"[78, 92]"
70869,89,13,"[23, -57]"
70870,83,16,"[3, -39]"
70871,73,14,"[-37, -20]"
70872,71,14,"[39, 27]"
70873,72,14,"[-24, 51]"
70874,78,13,"[100, -80]"
70875,80,16,"[-49, 20]"
70876,77,15,"[-67, -65]"
70877,69,15,"[61, -33]"
70878,67,15,"[-10, -57]"
70879,69,16,"[95, 32]"
70880,87,16,"[-86, -34]"
70881,80,15,"[-37, -29]"
70882,76,13,"[-70, 61]"
70883,89,15,"[-45, 30]"
70884,87,14,"[86, 19]"
70885,67,13,"[38, -7]"
70886,76,14,"[-100, -76]"
70887,74,16,"[58, 32]"
70888,68,16,"[-99, 49]"
70889,78,16,"[51, 68]"
70890,70,13,"[27, -68]"
70891,77,14,"[14, -84]"
70892,90,15,"[19, 54]"
70893,69,15,"[68, -73]"
70894,67,15,"[-84, -35]"
70895,88,13,"[37, -42]"
70896,87,14,"[71, 58]"
70897,82,14,"[57, -56]"
70898,65,14,"[-100, 41]"
70899,69,16,"[-95, -36]"
70900,85,16,"[-9, 62]"
70901,81,16,"[-65, 49]"
70902,75,13,"[-15, 66]"
70903,85,13,"[-62, -29]"
70904,81,13,"[-63, -84]"
70905,90,13,"[-63, 48]"
70906,81,14,"[97, -75]"
70907,66,13,"[-43, 1]"
70908,69,13,"[54, 58]"
70909,69,14,"[86, 61]"
70910,74,14,"[3, -97]"
70911,87,14,"[47, -75]"
70912,73,15,"[38, -19]"
70913,76,13,"[63, -64]"
70914,70,16,"[29, -76]"
70915,71,15,"[-81, 65]"
70916,86,15,"[-73, -58]"
70917,82,16,"[67, -50]"
70918,71,16,"[-64, 19]"
70919,80,14,"[93, 7]"
70920,70,15,"[50, 22]"
70921,81,16,"[85, -67]"
70922,74,13,"[-67, 3]"
70923,88,15,"[74, 12]"
70924,82,13,"[-77, -42]"
70925,69,15,"[-88, -29]"
70926,71,14,"[31, -2]"
70927,90,15,"[-19, 34]"
70928,73,15,"[-39, -52]"
70929,66,15,"[-94, 26]"
70930,84,13,"[91, 68]"
70931,66,15,"[68, -85]"
70932,79,16,"[71, 46]"
70933,86,16,"[62, -44]"
70934,82,14,"[61, -73]"
70935,83,16,"[61, -1]"
70936,72,14,"[-7, 23]"
70937,70,13,"[-25, 63]"
70938,77,13,"[82, -33]"
70939,82,14,"[60, 68]"
70940,78,16,"[30, -72]"
70941,76,16,"[-84, 49]"
70942,87,13,"[9, -68]"
70943,81,16,"[-69, -56]"
70944,65,13,"[-11, 85]"
70945,89,13,"[-11, 78]"
70946,78,15,"[25, -29]"
70947,80,15,"[-96, 3]"
70948,71,13,"[72, 7]"
70949,88,14,"[9, -29]"
70950,85,16,"[84, 91]"
70951,83,15,"[-87, -53]"
70952,81,15,"[-14, -89]"
70953,79,14,"[74, 42]"
70954,73,14,"[-86, 12]"
70955,79,13,"[-73, -33]"
70956,72,15,"[-92, -98]"
70957,81,13,"[28, -27]"
70958,69,15,"[-81, -87]"
70959,70,14,"[-30, 20]"
70960,69,16,"[59, 85]"
70961,68,15,"[-25, 59]"
70962,74,16,"[46, 86]"
70963,65,16,"[-46, 29]"
70964,75,15,"[71, 84]"
70965,80,13,"[60, -36]"
70966,68,16,"[-20, -48]"
70967,87,16,"[2, 32]"
70968,70,15,"[-94, -61]"
70969,77,15,"[-61, -87]"
70970,87,16,"[-57, 80]"
70971,72,16,"[19, 50]"
70972,65,13,"[-22, -84]"
70973,84,15,"[-35, 44]"
70974,89,15,"[10, 22]"
70975,71,14,"[-69, 43]"
70976,70,13,"[-41, -47]"
70977,84,15,"[30, -12]"
70978,88,13,"[-44, -42]"
70979,77,15,"[7, 67]"
70980,85,15,"[75, -51]"
70981,79,15,"[-64, 13]"
70982,82,16,"[35, -79]"
70983,84,15,"[21, 88]"
70984,65,13,"[19, 10]"
70985,65,14,"[-7, -79]"
70986,90,15,"[-66, -49]"
70987,88,15,"[-55, 41]"
70988,68,14,"[57, 49]"
70989,68,13,"[-76, -46]"
70990,82,16,"[-23, 10]"
70991,82,16,"[-61, -14]"
70992,74,13,"[64, 2]"
70993,82,15,"[-64, -27]"
70994,65,14,"[-34, -2]"
70995,67,15,"[6, 70]"
70996,72,16,"[-10, -86]"
70997,88,13,"[56, -87]"
70998,71,16,"[-10, 80]"
70999,82,16,"[50, -11]"
71000,90,16,"[-84, 83]"
71001,86,16,"[-61, -80]"
71002,87,16,"[49, -36]"
71003,74,14,"[48, 3]"
71004,72,16,"[74, 49]"
71005,70,14,"[-20, 3]"
71006,73,14,"[-2, -77]"
71007,72,13,"[-94, -69]"
71008,89,16,"[68, -89]"
71009,85,14,"[60, 7]"
71010,76,16,"[4, 5]"
71011,89,16,"[-5, 96]"
71012,66,13,"[-90, -26]"
71013,67,16,"[92, 43]"
71014,70,15,"[82, -19]"
71015,65,16,"[58, 48]"
71016,81,14,"[88, 36]"
71017,68,16,"[74, -12]"
71018,86,14,"[-36, -80]"
71019,88,16,"[-49, -10]"
71020,67,14,"[82, 55]"
71021,71,16,"[57, -82]"
71022,74,13,"[-10, 35]"
71023,71,16,"[-35, -50]"
71024,83,15,"[31, -2]"
71025,84,14,"[-28, -68]"
71026,67,16,"[-1, 17]"
71027,68,13,"[-53, -50]"
71028,82,16,"[29, -10]"
71029,80,15,"[83, 47]"
71030,89,14,"[72, -66]"
71031,67,13,"[24, -56]"
71032,83,15,"[-70, 36]"
71033,89,14,"[-24, 67]"
71034,81,16,"[-75, -32]"
71035,88,15,"[-12, 47]"
71036,71,15,"[6, 58]"
71037,80,15,"[-46, -90]"
71038,69,13,"[-30, -59]"
71039,86,15,"[-98, 40]"
71040,71,13,"[-21, 95]"
71041,67,13,"[-51, -23]"
71042,87,15,"[17, 3]"
71043,80,16,"[14, -52]"
71044,85,16,"[-52, -31]"
71045,67,13,"[-38, -87]"
71046,72,15,"[98, -21]"
71047,85,16,"[-13, 69]"
71048,82,16,"[-36, -17]"
71049,82,15,"[6, 79]"
71050,77,13,"[41, -35]"
71051,73,15,"[-52, 40]"
71052,81,14,"[-93, 54]"
71053,88,16,"[35, 78]"
71054,67,15,"[70, 68]"
71055,72,16,"[17, -34]"
71056,76,16,"[-90, 10]"
71057,65,13,"[-8, -83]"
71058,67,13,"[-24, 48]"
71059,78,14,"[-50, -16]"
71060,67,16,"[31, -24]"
71061,74,13,"[-99, 65]"
71062,84,14,"[-75, -22]"
71063,78,14,"[-27, -75]"
71064,85,13,"[77, -47]"
71065,79,14,"[96, -62]"
71066,75,16,"[58, -37]"
71067,79,14,"[-65, -28]"
71068,80,16,"[-55, -54]"
71069,65,13,"[-98, 98]"
71070,82,13,"[83, 52]"
71071,74,15,"[6, -66]"
71072,69,15,"[-71, -44]"
71073,76,13,"[-23, 2]"
71074,90,15,"[-2, 94]"
71075,73,14,"[-8, 41]"
71076,67,14,"[-4, 31]"
71077,71,14,"[93, 19]"
71078,89,16,"[81, -30]"
71079,66,14,"[83, 57]"
71080,86,13,"[71, -1]"
71081,75,15,"[100, -40]"
71082,76,16,"[33, 4]"
71083,66,16,"[32, -97]"
71084,74,13,"[43, -67]"
71085,68,15,"[29, 41]"
71086,71,16,"[91, 47]"
71087,87,13,"[35, -43]"
71088,75,13,"[97, 85]"
71089,68,15,"[-22, 1]"
71090,81,15,"[69, -45]"
71091,77,13,"[-2, 15]"
71092,77,14,"[20, -84]"
71093,74,16,"[76, 80]"
71094,68,14,"[48, -25]"
71095,83,15,"[81, -86]"
71096,71,14,"[3, -77]"
71097,78,14,"[74, 69]"
71098,78,14,"[-42, 29]"
71099,73,13,"[-95, 24]"
71100,79,13,"[-32, 18]"
71101,72,14,"[-45, 86]"
71102,79,13,"[60, -52]"
71103,82,16,"[-63, -10]"
71104,87,15,"[-23, 40]"
71105,87,14,"[-55, -27]"
71106,74,16,"[-74, 59]"
71107,74,16,"[2, -37]"
71108,90,13,"[-55, -3]"
71109,67,16,"[91, -50]"
71110,66,14,"[-71, -29]"
71111,84,14,"[-72, 0]"
71112,82,13,"[18, 63]"
71113,68,15,"[-39, 50]"
71114,85,15,"[47, 86]"
71115,90,15,"[89, -68]"
71116,83,14,"[40, 100]"
71117,69,15,"[-60, 30]"
71118,78,14,"[-91, -20]"
71119,69,16,"[74, -44]"
71120,70,16,"[-91, -87]"
71121,77,16,"[87, -19]"
71122,68,15,"[-80, -82]"
71123,85,15,"[-30, 75]"
71124,73,13,"[-40, -29]"
71125,89,13,"[72, -85]"
71126,79,14,"[-74, 74]"
71127,90,13,"[-46, -40]"
71128,72,16,"[-51, -62]"
71129,83,13,"[15, 88]"
71130,69,13,"[51, -53]"
71131,74,16,"[-28, 93]"
71132,66,16,"[65, 66]"
71133,72,15,"[89, 61]"
71134,68,14,"[-48, -7]"
71135,86,13,"[47, -85]"
71136,87,16,"[-44, 58]"
71137,71,14,"[-86, -10]"
71138,80,13,"[-55, 65]"
71139,83,16,"[-45, 70]"
71140,80,16,"[8, -50]"
71141,77,15,"[96, -87]"
71142,70,13,"[10, -59]"
71143,72,16,"[-75, -81]"
71144,72,14,"[87, -41]"
71145,71,15,"[40, 56]"
71146,79,16,"[-28, 75]"
71147,90,15,"[93, -36]"
71148,67,16,"[7, 85]"
71149,83,14,"[92, -100]"
71150,82,13,"[60, 22]"
71151,78,14,"[40, 96]"
71152,70,13,"[94, -63]"
71153,77,14,"[42, -64]"
71154,72,15,"[-80, 77]"
71155,70,13,"[79, -83]"
71156,87,15,"[-80, 81]"
71157,81,15,"[-94, 81]"
71158,72,13,"[46, -68]"
71159,82,13,"[17, -36]"
71160,87,13,"[1, -20]"
71161,79,14,"[-36, -4]"
71162,82,15,"[-80, -58]"
71163,87,13,"[61, -33]"
71164,73,15,"[-6, 81]"
71165,87,13,"[-64, 19]"
71166,87,15,"[-68, -11]"
71167,72,14,"[90, -64]"
71168,70,15,"[59, -50]"
71169,87,14,"[-34, 46]"
71170,86,16,"[35, 23]"
71171,86,15,"[12, 54]"
71172,89,13,"[-22, 62]"
71173,66,14,"[-50, 30]"
71174,69,14,"[24, 24]"
71175,77,15,"[60, 46]"
71176,86,15,"[-91, -27]"
71177,70,14,"[-92, 72]"
71178,73,15,"[69, -81]"
71179,74,14,"[8, -16]"
71180,80,14,"[-77, 64]"
71181,68,13,"[-53, -13]"
71182,67,13,"[77, 92]"
71183,87,14,"[42, -41]"
71184,76,15,"[-78, 28]"
71185,89,14,"[-17, 26]"
71186,86,16,"[-8, 92]"
71187,83,13,"[-55, -45]"
71188,78,16,"[-65, 24]"
71189,77,15,"[-43, -17]"
71190,78,16,"[-88, 60]"
71191,71,16,"[68, 62]"
71192,66,16,"[85, -93]"
71193,87,16,"[-1, 42]"
71194,80,14,"[90, -62]"
71195,75,13,"[69, 17]"
71196,73,14,"[-56, -29]"
71197,84,13,"[45, 78]"
71198,75,14,"[-90, 33]"
71199,81,16,"[-26, -74]"
71200,89,14,"[-93, -12]"
71201,84,15,"[78, 9]"
71202,78,13,"[-92, -29]"
71203,67,16,"[-44, -41]"
71204,67,14,"[28, -6]"
71205,76,13,"[54, -26]"
71206,79,13,"[-29, 20]"
71207,86,13,"[-60, 64]"
71208,85,16,"[38, -75]"
71209,70,15,"[79, -99]"
71210,73,15,"[-97, 15]"
71211,69,15,"[24, 90]"
71212,65,15,"[-94, 43]"
71213,67,16,"[-90, -68]"
71214,72,14,"[-66, 56]"
71215,83,16,"[-35, 70]"
71216,78,15,"[-23, -51]"
71217,72,13,"[16, 44]"
71218,67,16,"[-13, 40]"
71219,79,13,"[-47, 31]"
71220,72,13,"[-80, -89]"
71221,73,14,"[-86, 15]"
71222,74,16,"[-17, 26]"
71223,79,14,"[-14, 84]"
71224,79,13,"[20, -3]"
71225,65,15,"[-68, 11]"
71226,90,13,"[-28, -4]"
71227,74,14,"[16, 81]"
71228,81,14,"[-79, -49]"
71229,73,13,"[90, 88]"
71230,78,14,"[-38, -82]"
71231,86,13,"[-96, -30]"
71232,89,16,"[-88, -39]"
71233,89,16,"[25, -86]"
71234,70,13,"[33, -70]"
71235,79,14,"[3, 76]"
71236,83,13,"[29, 20]"
71237,87,13,"[-54, -50]"
71238,89,15,"[41, -30]"
71239,74,16,"[-9, -72]"
71240,80,13,"[17, -98]"
71241,83,15,"[-100, -79]"
71242,75,15,"[81, -59]"
71243,77,13,"[-77, -14]"
71244,78,16,"[31, 19]"
71245,85,13,"[32, -93]"
71246,65,16,"[-18, 84]"
71247,79,15,"[1, -86]"
71248,76,14,"[95, -77]"
71249,86,16,"[-88, -99]"
71250,85,14,"[86, -61]"
71251,89,13,"[42, 39]"
71252,80,13,"[58, 57]"
71253,75,13,"[63, 65]"
71254,88,15,"[78, 17]"
71255,85,16,"[-89, -23]"
71256,72,16,"[22, 9]"
71257,69,14,"[1, -94]"
71258,84,15,"[-73, -55]"
71259,86,16,"[91, 66]"
71260,74,13,"[9, 96]"
71261,71,13,"[68, 87]"
71262,82,16,"[-20, -5]"
71263,72,16,"[-81, 52]"
71264,65,14,"[53, 66]"
71265,86,13,"[-29, -95]"
71266,69,13,"[-55, -91]"
71267,82,15,"[-12, 54]"
71268,80,14,"[-96, -94]"
71269,83,14,"[96, -97]"
71270,87,14,"[96, -69]"
71271,89,14,"[-85, -34]"
71272,85,15,"[41, -1]"
71273,75,15,"[61, -39]"
71274,66,14,"[5, -49]"
71275,86,15,"[63, 84]"
71276,78,14,"[55, -70]"
71277,69,16,"[63, -46]"
71278,84,14,"[10, -91]"
71279,73,13,"[-23, 83]"
71280,73,14,"[8, 95]"
71281,88,13,"[-94, -80]"
71282,74,14,"[76, 98]"
71283,67,14,"[54, 0]"
71284,86,15,"[27, -61]"
71285,69,13,"[-31, 2]"
71286,69,16,"[-99, 99]"
71287,85,16,"[63, 45]"
71288,71,14,"[0, -69]"
71289,83,15,"[-68, -4]"
71290,68,15,"[-78, -6]"
71291,77,14,"[-9, 48]"
71292,80,15,"[-85, 66]"
71293,72,15,"[-91, 37]"
71294,66,16,"[94, 23]"
71295,76,14,"[90, 29]"
71296,90,16,"[35, 92]"
71297,88,15,"[-14, 91]"
71298,76,14,"[53, -72]"
71299,86,15,"[-51, 68]"
71300,79,14,"[-28, -43]"
71301,76,16,"[-70, 27]"
71302,87,13,"[-88, 35]"
71303,74,16,"[-66, -53]"
71304,74,16,"[-86, -39]"
71305,84,15,"[21, -17]"
71306,72,13,"[-33, 16]"
71307,77,16,"[44, 10]"
71308,88,15,"[-83, 26]"
71309,78,15,"[49, 16]"
71310,73,14,"[-50, 63]"
71311,69,14,"[32, 49]"
71312,76,13,"[-56, 81]"
71313,66,14,"[33, 29]"
71314,68,14,"[36, -85]"
71315,67,13,"[-62, -98]"
71316,73,16,"[-4, -9]"
71317,75,13,"[-18, 92]"
71318,75,14,"[74, -93]"
71319,85,16,"[61, 59]"
71320,68,13,"[-52, 90]"
71321,88,15,"[3, -7]"
71322,80,14,"[81, 99]"
71323,76,15,"[99, -100]"
